datetime,portfolio_value,cash,return
2021-02-13 09:30:00-05:00,307737.69520629884,-455588.61674438475,0.0
2021-02-16 09:30:00-05:00,315785.0465246582,-455588.61674438475,0.026150034408247036
2021-02-17 09:30:00-05:00,308853.76954711915,-455588.61674438475,-0.021949351477597023
2021-02-18 09:30:00-05:00,307228.5960852051,-455588.61674438475,-0.005261951195535297
2021-02-19 09:30:00-05:00,312084.45759643556,-455588.61674438475,0.015805369594839913
2021-02-20 09:30:00-05:00,312084.45759643556,-455588.61674438475,0.0
2021-02-22 09:30:00-05:00,302274.8584753418,-455588.61674438475,-0.031432514123400535
2021-02-23 09:30:00-05:00,297575.6704260254,-455588.61674438475,-0.015546076418723187
2021-02-24 09:30:00-05:00,300845.49696411134,-455588.61674438475,0.010988218671925232
2021-02-25 09:30:00-05:00,308834.1704260254,-455588.61674438475,0.026554073577730986
2021-02-26 09:30:00-05:00,296968.69520629884,-455588.61674438475,-0.03842021497607784
2021-02-27 09:30:00-05:00,296968.69520629884,-455588.61674438475,0.0
2021-03-01 09:30:00-05:00,299396.5960852051,-455588.61674438475,0.008175612170904456
2021-03-02 09:30:00-05:00,307678.95759643556,-455588.61674438475,0.027663512610121233
2021-03-03 09:30:00-05:00,299788.2199865723,-455588.61674438475,-0.025646009956303506
2021-03-04 09:30:00-05:00,290840.14564575197,-455588.61674438475,-0.029847985158393153
2021-03-05 09:30:00-05:00,289352.0465246582,-455588.61674438475,-0.005116553348540442
2021-03-06 09:30:00-05:00,289352.0465246582,-455588.61674438475,0.0
2021-03-08 09:30:00-05:00,297575.6704260254,-455588.61674438475,0.028420825081900247
2021-03-09 09:30:00-05:00,299905.69520629884,-455588.61674438475,0.007830024467180507
2021-03-10 09:30:00-05:00,307424.4080358887,-455588.61674438475,0.025070256916654765
2021-03-11 09:30:00-05:00,312397.7447668457,-455588.61674438475,0.016177429641098806
2021-03-12 09:30:00-05:00,312084.45759643556,-455588.61674438475,-0.0010028470936753742
2021-03-13 09:30:00-05:00,312084.45759643556,-455588.61674438475,0.0
2021-03-15 09:30:00-04:00,321874.45759643556,-455588.61674438475,0.031369713427573886
2021-03-16 09:30:00-04:00,316901.12086547853,-455588.61674438475,-0.01545116927914969
2021-03-17 09:30:00-04:00,316803.2447668457,-455588.61674438475,-0.00030885374707889657
2021-03-18 09:30:00-04:00,307796.4328161621,-455588.61674438475,-0.028430302086432935
2021-03-19 09:30:00-04:00,307796.4328161621,-455588.61674438475,0.0
2021-03-20 09:30:00-04:00,307796.4328161621,-455588.61674438475,0.0
2021-03-22 09:30:00-04:00,311771.1704260254,-455588.61674438475,0.012913527208540776
2021-03-23 09:30:00-04:00,309989.38325561525,-455588.61674438475,-0.005715047892258296
2021-03-24 09:30:00-04:00,300160.2447668457,-455588.61674438475,-0.03170798427204358
2021-03-25 09:30:00-04:00,309852.30891479494,-455588.61674438475,0.032289633010786245
2021-03-26 09:30:00-04:00,309852.30891479494,-455588.61674438475,0.0
2021-03-27 09:30:00-04:00,309852.30891479494,-455588.61674438475,0.0
2021-03-29 09:30:00-04:00,316685.76954711915,-455588.61674438475,0.02205392839013287
2021-03-30 09:30:00-04:00,318487.0960852051,-455588.61674438475,0.005688056462600066
2021-03-31 09:30:00-04:00,324478.57130493165,-455588.61674438475,0.018812301325149106
2021-04-01 09:30:00-04:00,324478.57130493165,-455588.61674438475,0.0
2021-04-02 09:30:00-04:00,324478.57130493165,-455588.61674438475,0.0
2021-04-05 09:30:00-04:00,338889.482376709,-455588.61674438475,0.044412520105170605
2021-04-06 09:30:00-04:00,339241.9080358887,-455588.61674438475,0.0010399427468448241
2021-04-07 09:30:00-04:00,343138.30891479494,-455588.61674438475,0.0114856118498603
2021-04-08 09:30:00-04:00,344039.0319372559,-455588.61674438475,0.0026249561738225236
2021-04-09 09:30:00-04:00,344039.0319372559,-455588.61674438475,0.0
2021-04-10 09:30:00-04:00,344039.0319372559,-455588.61674438475,0.0
2021-04-12 09:30:00-04:00,350187.12086547853,-455588.61674438475,0.01787032388041343
2021-04-13 09:30:00-04:00,352732.49696411134,-455588.61674438475,0.007268617110594899
2021-04-14 09:30:00-04:00,354514.2841345215,-455588.61674438475,0.005051383656866415
2021-04-15 09:30:00-04:00,361386.88325561525,-455588.61674438475,0.01938595827773737
2021-04-16 09:30:00-04:00,361386.88325561525,-455588.61674438475,0.0
2021-04-17 09:30:00-04:00,361386.88325561525,-455588.61674438475,0.0
2021-04-19 09:30:00-04:00,354847.1704260254,-455588.61674438475,-0.018096154378033136
2021-04-20 09:30:00-04:00,350147.982376709,-455588.61674438475,-0.013242850559227026
2021-04-21 09:30:00-04:00,358724.0319372559,-455588.61674438475,0.024492643088602106
2021-04-22 09:30:00-04:00,352810.8336950684,-455588.61674438475,-0.016483975746631296
2021-04-23 09:30:00-04:00,352810.8336950684,-455588.61674438475,0.0
2021-04-24 09:30:00-04:00,352810.8336950684,-455588.61674438475,0.0
2021-04-26 09:30:00-04:00,362718.30891479494,-455588.61674438475,0.028081550433027624
2021-04-27 09:30:00-04:00,362483.3584753418,-455588.61674438475,-0.000647749048445001
2021-04-28 09:30:00-04:00,367397.95759643556,-455588.61674438475,0.01355813723908672
2021-04-29 09:30:00-04:00,362130.9328161621,-455588.61674438475,-0.014336020849791797
2021-04-30 09:30:00-04:00,362130.9328161621,-455588.61674438475,0.0
2021-05-01 09:30:00-04:00,362130.9328161621,-455588.61674438475,0.0
2021-05-03 09:30:00-04:00,359076.45759643556,-455588.61674438475,-0.008434726069858178
2021-05-04 09:30:00-04:00,361641.4328161621,-455588.61674438475,0.007143256444312351
2021-05-05 09:30:00-04:00,358606.49696411134,-455588.61674438475,-0.00839211322778266
2021-05-06 09:30:00-04:00,366556.0319372559,-455588.61674438475,0.022167849831064457
2021-05-07 09:30:00-04:00,366556.0319372559,-455588.61674438475,0.0
2021-05-08 09:30:00-04:00,366556.0319372559,-455588.61674438475,0.0
2021-05-10 09:30:00-04:00,353261.19520629884,-455588.61674438475,-0.03626958929223878
2021-05-11 09:30:00-04:00,349599.7447668457,-455588.61674438475,-0.010364711689646255
2021-05-12 09:30:00-04:00,341454.45759643556,-455588.61674438475,-0.023298893355435335
2021-05-13 09:30:00-04:00,353476.5465246582,-455588.61674438475,0.035208469711739854
2021-05-14 09:30:00-04:00,353476.5465246582,-455588.61674438475,0.0
2021-05-15 09:30:00-04:00,353476.5465246582,-455588.61674438475,0.0
2021-05-17 09:30:00-04:00,358547.75935424806,-455588.61674438475,0.014346674141324067
2021-05-18 09:30:00-04:00,341160.76954711915,-455588.61674438475,-0.04849281400738148
2021-05-19 09:30:00-04:00,350715.75935424806,-455588.61674438475,0.028007293510953435
2021-05-20 09:30:00-04:00,360642.8336950684,-455588.61674438475,0.02830518468602161
2021-05-21 09:30:00-04:00,360642.8336950684,-455588.61674438475,0.0
2021-05-22 09:30:00-04:00,360642.8336950684,-455588.61674438475,0.0
2021-05-24 09:30:00-04:00,367417.49696411134,-455588.61674438475,0.018784965722543845
2021-05-25 09:30:00-04:00,364558.8336950684,-455588.61674438475,-0.0077804222516986155
2021-05-26 09:30:00-04:00,367104.26954711915,-455588.61674438475,0.006982236107820894
2021-05-27 09:30:00-04:00,368670.64564575197,-455588.61674438475,0.004266842498359402
2021-05-28 09:30:00-04:00,368670.64564575197,-455588.61674438475,0.0
2021-05-29 09:30:00-04:00,368670.64564575197,-455588.61674438475,0.0
2021-06-01 09:30:00-04:00,367495.8336950684,-455588.61674438475,-0.0031866164680017794
2021-06-02 09:30:00-04:00,362561.69520629884,-455588.61674438475,-0.013426379393633225
2021-06-03 09:30:00-04:00,368239.88325561525,-455588.61674438475,0.015661301578164588
2021-06-04 09:30:00-04:00,368239.88325561525,-455588.61674438475,0.0
2021-06-05 09:30:00-04:00,368239.88325561525,-455588.61674438475,0.0
2021-06-07 09:30:00-04:00,372860.7345739746,-455588.61674438475,0.01254848137987219
2021-06-08 09:30:00-04:00,372997.80891479494,-455588.61674438475,0.0003676287903495723
2021-06-09 09:30:00-04:00,372567.0465246582,-455588.61674438475,-0.0011548657387291383
2021-06-10 09:30:00-04:00,374995.00715698244,-455588.61674438475,0.006516842149547175
2021-06-11 09:30:00-04:00,374995.00715698244,-455588.61674438475,0.0
2021-06-12 09:30:00-04:00,374995.00715698244,-455588.61674438475,0.0
2021-06-14 09:30:00-04:00,377383.76954711915,-455588.61674438475,0.00637011785369368
2021-06-15 09:30:00-04:00,375836.9328161621,-455588.61674438475,-0.004098842758429533
2021-06-16 09:30:00-04:00,370041.26954711915,-455588.61674438475,-0.01542068584270262
2021-06-17 09:30:00-04:00,361073.5960852051,-455588.61674438475,-0.024234252230539877
2021-06-18 09:30:00-04:00,361073.5960852051,-455588.61674438475,0.0
2021-06-19 09:30:00-04:00,361073.5960852051,-455588.61674438475,0.0
2021-06-21 09:30:00-04:00,368435.69520629884,-455588.61674438475,0.0203894696286695
2021-06-22 09:30:00-04:00,373017.4080358887,-455588.61674438475,0.012435583438853204
2021-06-23 09:30:00-04:00,376346.0319372559,-455588.61674438475,0.008923508205405106
2021-06-24 09:30:00-04:00,378323.57130493165,-455588.61674438475,0.00525457743634572
2021-06-25 09:30:00-04:00,378323.57130493165,-455588.61674438475,0.0
2021-06-26 09:30:00-04:00,378323.57130493165,-455588.61674438475,0.0
2021-06-28 09:30:00-04:00,382200.4328161621,-455588.61674438475,0.01024747545562188
2021-06-29 09:30:00-04:00,380888.5465246582,-455588.61674438475,-0.0034324563209873205
2021-06-30 09:30:00-04:00,384138.8336950684,-455588.61674438475,0.008533433730330664
2021-07-01 09:30:00-04:00,389621.26954711915,-455588.61674438475,0.01427201670634215
2021-07-02 09:30:00-04:00,389621.26954711915,-455588.61674438475,0.0
2021-07-03 09:30:00-04:00,389621.26954711915,-455588.61674438475,0.0
2021-07-06 09:30:00-04:00,393517.6704260254,-455588.61674438475,0.010000482990662363
2021-07-07 09:30:00-04:00,383962.62086547853,-455588.61674438475,-0.024281119448086086
2021-07-08 09:30:00-04:00,391305.12086547853,-455588.61674438475,0.019122955207070635
2021-07-09 09:30:00-04:00,391305.12086547853,-455588.61674438475,0.0
2021-07-10 09:30:00-04:00,391305.12086547853,-455588.61674438475,0.0
2021-07-12 09:30:00-04:00,398569.2841345215,-455588.61674438475,0.01856393612477203
2021-07-13 09:30:00-04:00,400840.57130493165,-455588.61674438475,0.0056986006218271434
2021-07-14 09:30:00-04:00,395769.3584753418,-455588.61674438475,-0.012651445967858388
2021-07-15 09:30:00-04:00,398118.982376709,-455588.61674438475,0.005936851479404259
2021-07-16 09:30:00-04:00,398118.982376709,-455588.61674438475,0.0
2021-07-17 09:30:00-04:00,398118.982376709,-455588.61674438475,0.0
2021-07-19 09:30:00-04:00,377892.80891479494,-455588.61674438475,-0.05080434331758543
2021-07-20 09:30:00-04:00,390933.0960852051,-455588.61674438475,0.0345078997609356
2021-07-21 09:30:00-04:00,395632.2841345215,-455588.61674438475,0.012020440572501956
2021-07-22 09:30:00-04:00,401075.5217443848,-455588.61674438475,0.013758325162393614
2021-07-23 09:30:00-04:00,401075.5217443848,-455588.61674438475,0.0
2021-07-24 09:30:00-04:00,401075.5217443848,-455588.61674438475,0.0
2021-07-26 09:30:00-04:00,405755.1704260254,-455588.61674438475,0.01166774940860904
2021-07-27 09:30:00-04:00,405304.80891479494,-455588.61674438475,-0.0011099341279067199
2021-07-28 09:30:00-04:00,405578.95759643556,-455588.61674438475,0.0006764012555751098
2021-07-29 09:30:00-04:00,401839.1704260254,-455588.61674438475,-0.00922086094548169
2021-07-30 09:30:00-04:00,401839.1704260254,-455588.61674438475,0.0
2021-07-31 09:30:00-04:00,401839.1704260254,-455588.61674438475,0.0
2021-08-02 09:30:00-04:00,402876.9080358887,-455588.61674438475,0.0025824700184482463
2021-08-03 09:30:00-04:00,405500.62086547853,-455588.61674438475,0.006512442826224429
2021-08-04 09:30:00-04:00,406362.14564575197,-455588.61674438475,0.0021245954653155152
2021-08-05 09:30:00-04:00,410043.19520629884,-455588.61674438475,0.009058544453488082
2021-08-06 09:30:00-04:00,410043.19520629884,-455588.61674438475,0.0
2021-08-07 09:30:00-04:00,410043.19520629884,-455588.61674438475,0.0
2021-08-09 09:30:00-04:00,411041.7345739746,-455588.61674438475,0.002435205313365607
2021-08-10 09:30:00-04:00,413410.95759643556,-455588.61674438475,0.005763947607209552
2021-08-11 09:30:00-04:00,413019.3336950684,-455588.61674438475,-0.0009472992773198463
2021-08-12 09:30:00-04:00,416876.5960852051,-455588.61674438475,0.009339181184637946
2021-08-13 09:30:00-04:00,416876.5960852051,-455588.61674438475,0.0
2021-08-14 09:30:00-04:00,416876.5960852051,-455588.61674438475,0.0
2021-08-16 09:30:00-04:00,414233.2841345215,-455588.61674438475,-0.006340754015711991
2021-08-17 09:30:00-04:00,411727.0465246582,-455588.61674438475,-0.006050304757860503
2021-08-18 09:30:00-04:00,398628.0217443848,-455588.61674438475,-0.03181482705797645
2021-08-19 09:30:00-04:00,406381.7447668457,-455588.61674438475,0.01945102350941319
2021-08-20 09:30:00-04:00,406381.7447668457,-455588.61674438475,0.0
2021-08-21 09:30:00-04:00,406381.7447668457,-455588.61674438475,0.0
2021-08-23 09:30:00-04:00,421536.64564575197,-455588.61674438475,0.03729227770209298
2021-08-24 09:30:00-04:00,421928.26954711915,-455588.61674438475,0.000929038804603266
2021-08-25 09:30:00-04:00,422789.7345739746,-455588.61674438475,0.0020417333680440297
2021-08-26 09:30:00-04:00,419872.3336950684,-455588.61674438475,-0.006900358831668396
2021-08-27 09:30:00-04:00,419872.3336950684,-455588.61674438475,0.0
2021-08-28 09:30:00-04:00,419872.3336950684,-455588.61674438475,0.0
2021-08-30 09:30:00-04:00,429681.9328161621,-455588.61674438475,0.023363290061921393
2021-08-31 09:30:00-04:00,430523.8584753418,-455588.61674438475,0.0019594160118896475
2021-09-01 09:30:00-04:00,432011.95759643556,-455588.61674438475,0.003456484679766003
2021-09-02 09:30:00-04:00,429388.2447668457,-455588.61674438475,-0.0060732412227366694
2021-09-03 09:30:00-04:00,429388.2447668457,-455588.61674438475,0.0
2021-09-04 09:30:00-04:00,429388.2447668457,-455588.61674438475,0.0
2021-09-07 09:30:00-04:00,427254.0319372559,-455588.61674438475,-0.0049703569103264345
2021-09-08 09:30:00-04:00,426882.00715698244,-455588.61674438475,-0.0008707343932755629
2021-09-09 09:30:00-04:00,427547.7199865723,-455588.61674438475,0.001559477369457385
2021-09-10 09:30:00-04:00,427547.7199865723,-455588.61674438475,0.0
2021-09-11 09:30:00-04:00,427547.7199865723,-455588.61674438475,0.0
2021-09-13 09:30:00-04:00,421830.3336950684,-455588.61674438475,-0.013372510305243779
2021-09-14 09:30:00-04:00,414977.3336950684,-455588.61674438475,-0.0162458681905836
2021-09-15 09:30:00-04:00,420263.95759643556,-455588.61674438475,0.012739548577975768
2021-09-16 09:30:00-04:00,415564.76954711915,-455588.61674438475,-0.011181515722147317
2021-09-17 09:30:00-04:00,415564.76954711915,-455588.61674438475,0.0
2021-09-18 09:30:00-04:00,415564.76954711915,-455588.61674438475,0.0
2021-09-20 09:30:00-04:00,399137.12086547853,-455588.61674438475,-0.039530898395317315
2021-09-21 09:30:00-04:00,398197.25935424806,-455588.61674438475,-0.0023547334038801493
2021-09-22 09:30:00-04:00,405637.69520629884,-455588.61674438475,0.01868530151140879
2021-09-23 09:30:00-04:00,408750.9080358887,-455588.61674438475,0.007674860759689928
2021-09-24 09:30:00-04:00,408750.9080358887,-455588.61674438475,0.0
2021-09-25 09:30:00-04:00,408750.9080358887,-455588.61674438475,0.0
2021-09-27 09:30:00-04:00,405324.4080358887,-455588.61674438475,-0.008382855995268224
2021-09-28 09:30:00-04:00,396513.4080358887,-455588.61674438475,-0.021738143139950816
2021-09-29 09:30:00-04:00,398138.5217443848,-455588.61674438475,0.004098508841216875
2021-09-30 09:30:00-04:00,388270.2447668457,-455588.61674438475,-0.024786039126037496
2021-10-01 09:30:00-04:00,388270.2447668457,-455588.61674438475,0.0
2021-10-02 09:30:00-04:00,388270.2447668457,-455588.61674438475,0.0
2021-10-04 09:30:00-04:00,386821.2841345215,-455588.61674438475,-0.0037318353694456574
2021-10-05 09:30:00-04:00,384922.0217443848,-455588.61674438475,-0.004909922147603996
2021-10-06 09:30:00-04:00,402779.0319372559,-455588.61674438475,0.04639124078156631
2021-10-07 09:30:00-04:00,404913.2447668457,-455588.61674438475,0.005298718802031255
2021-10-08 09:30:00-04:00,404913.2447668457,-455588.61674438475,0.0
2021-10-09 09:30:00-04:00,404913.2447668457,-455588.61674438475,0.0
2021-10-11 09:30:00-04:00,397453.26954711915,-455588.61674438475,-0.01842363843648065
2021-10-12 09:30:00-04:00,395573.5465246582,-455588.61674438475,-0.00472941894427692
2021-10-13 09:30:00-04:00,404129.99696411134,-455588.61674438475,0.02163049201501588
2021-10-14 09:30:00-04:00,415231.88325561525,-455588.61674438475,0.027471077066545613
2021-10-15 09:30:00-04:00,415231.88325561525,-455588.61674438475,0.0
2021-10-16 09:30:00-04:00,415231.88325561525,-455588.61674438475,0.0
2021-10-18 09:30:00-04:00,423396.76954711915,-455588.61674438475,0.01966343775792767
2021-10-19 09:30:00-04:00,427723.9328161621,-455588.61674438475,0.010220114040245143
2021-10-20 09:30:00-04:00,428977.0217443848,-455588.61674438475,0.0029296675544252526
2021-10-21 09:30:00-04:00,431639.9328161621,-455588.61674438475,0.006207584408481681
2021-10-22 09:30:00-04:00,431639.9328161621,-455588.61674438475,0.0
2021-10-23 09:30:00-04:00,431639.9328161621,-455588.61674438475,0.0
2021-10-25 09:30:00-04:00,439609.00715698244,-455588.61674438475,0.018462319481951983
2021-10-26 09:30:00-04:00,438140.50715698244,-455588.61674438475,-0.0033404684073626845
2021-10-27 09:30:00-04:00,436202.0465246582,-455588.61674438475,-0.004424289926769243
2021-10-28 09:30:00-04:00,437004.8336950684,-455588.61674438475,0.0018404021182527597
2021-10-29 09:30:00-04:00,437004.8336950684,-455588.61674438475,0.0
2021-10-30 09:30:00-04:00,437004.8336950684,-455588.61674438475,0.0
2021-11-01 09:30:00-04:00,445522.14564575197,-455588.61674438475,0.019490200780311717
2021-11-02 09:30:00-04:00,447636.75935424806,-455588.61674438475,0.0047463717105040715
2021-11-03 09:30:00-04:00,455586.2345739746,-455588.61674438475,0.017758763223990615
2021-11-04 09:30:00-04:00,463261.62086547853,-455588.61674438475,0.016847274366577958
2021-11-05 09:30:00-04:00,463261.62086547853,-455588.61674438475,0.0
2021-11-06 09:30:00-04:00,463261.62086547853,-455588.61674438475,0.0
2021-11-08 09:30:00-05:00,464084.00715698244,-455588.61674438475,0.0017752092002949471
2021-11-09 09:30:00-05:00,463339.95759643556,-455588.61674438475,-0.0016032648164391317
2021-11-10 09:30:00-05:00,456016.99696411134,-455588.61674438475,-0.01580472504532504
2021-11-11 09:30:00-05:00,455292.5465246582,-455588.61674438475,-0.001588647888732364
2021-11-12 09:30:00-05:00,455116.3336950684,-455588.61674438475,-0.00038703209822987805
2021-11-13 09:30:00-05:00,455116.3336950684,-455588.61674438475,0.0
2021-11-15 09:30:00-05:00,462008.5319372559,-455588.61674438475,0.0151438164968285
2021-11-16 09:30:00-05:00,459091.07130493165,-455588.61674438475,-0.006314733236832182
2021-11-17 09:30:00-05:00,462713.38325561525,-455588.61674438475,0.007890181659136797
2021-11-18 09:30:00-05:00,463183.2841345215,-455588.61674438475,0.0010155333645205378
2021-11-19 09:30:00-05:00,463907.7345739746,-455588.61674438475,0.00156406861876901
2021-11-20 09:30:00-05:00,463907.7345739746,-455588.61674438475,0.0
2021-11-22 09:30:00-05:00,466414.0319372559,-455588.61674438475,0.00540257722924764
2021-11-23 09:30:00-05:00,459228.14564575197,-455588.61674438475,-0.015406668323543427
2021-11-24 09:30:00-05:00,456956.8584753418,-455588.61674438475,-0.004945879715661516
2021-11-25 09:30:00-05:00,456956.8584753418,-455588.61674438475,0.0
2021-11-26 09:30:00-05:00,449673.0960852051,-455588.61674438475,-0.015939715653769504
2021-11-27 09:30:00-05:00,449673.0960852051,-455588.61674438475,0.0
2021-11-29 09:30:00-05:00,453060.45759643556,-455588.61674438475,0.007532942354613548
2021-11-30 09:30:00-05:00,449007.38325561525,-455588.61674438475,-0.008945990039215923
2021-12-01 09:30:00-05:00,448302.5319372559,-455588.61674438475,-0.001569798949070056
2021-12-02 09:30:00-05:00,426940.7447668457,-455588.61674438475,-0.047650382606806096
2021-12-03 09:30:00-05:00,443466.26954711915,-455588.61674438475,0.038706834573257076
2021-12-04 09:30:00-05:00,443466.26954711915,-455588.61674438475,0.0
2021-12-06 09:30:00-05:00,437513.9328161621,-455588.61674438475,-0.013422298694860668
2021-12-07 09:30:00-05:00,453726.1704260254,-455588.61674438475,0.037055363026976984
2021-12-08 09:30:00-05:00,462126.00715698244,-455588.61674438475,0.01851300911972964
2021-12-09 09:30:00-05:00,461049.07130493165,-455588.61674438475,-0.0023303943845881525
2021-12-10 09:30:00-05:00,463163.7447668457,-455588.61674438475,0.004586655940828077
2021-12-11 09:30:00-05:00,463163.7447668457,-455588.61674438475,0.0
2021-12-13 09:30:00-05:00,465043.4080358887,-455588.61674438475,0.004058312616824544
2021-12-14 09:30:00-05:00,451141.5960852051,-455588.61674438475,-0.029893579202418752
2021-12-15 09:30:00-05:00,451787.76954711915,-455588.61674438475,0.0014323074341209274
2021-12-16 09:30:00-05:00,469703.45759643556,-455588.61674438475,0.03965509749694074
2021-12-17 09:30:00-05:00,448126.25935424806,-455588.61674438475,-0.04593791655825197
2021-12-18 09:30:00-05:00,448126.25935424806,-455588.61674438475,0.0
2021-12-20 09:30:00-05:00,437480.6587668457,-452391.20274438476,-0.023755806238051513
2021-12-21 09:30:00-05:00,445567.1485739746,-452391.20274438476,0.01848422243379355
2021-12-22 09:30:00-05:00,453751.63398657227,-452391.20274438476,0.01836869131575769
2021-12-23 09:30:00-05:00,465421.29725561524,-452391.20274438476,0.02571817354466721
2021-12-24 09:30:00-05:00,465421.29725561524,-452391.20274438476,0.0
2021-12-27 09:30:00-05:00,471902.2724753418,-452391.20274438476,0.013924964882230384
2021-12-28 09:30:00-05:00,482984.55964575196,-452391.20274438476,0.023484284388541887
2021-12-29 09:30:00-05:00,481535.6587668457,-452391.20274438476,-0.00299989067967088
2021-12-30 09:30:00-05:00,483395.7229147949,-452391.20274438476,0.0038627755059981173
2021-12-31 09:30:00-05:00,478911.94593725586,-452391.20274438476,-0.009275582643765712
2022-01-01 09:30:00-05:00,478911.94593725586,-452391.20274438476,0.0
2022-01-03 09:30:00-05:00,480204.17335424805,-452391.20274438476,0.002698256804731125
2022-01-04 09:30:00-05:00,485921.55964575196,-452391.20274438476,0.011906157023933606
2022-01-05 09:30:00-05:00,481888.0844260254,-452391.20274438476,-0.008300671455423903
2022-01-06 09:30:00-05:00,463737.44593725586,-452391.20274438476,-0.03766567191713954
2022-01-07 09:30:00-05:00,463854.9211569824,-452391.20274438476,0.00025332269532207796
2022-01-08 09:30:00-05:00,463854.9211569824,-452391.20274438476,0.0
2022-01-10 09:30:00-05:00,453575.4211569824,-452391.20274438476,-0.022161023913166877
2022-01-11 09:30:00-05:00,458529.1587668457,-452391.20274438476,0.010921530089146536
2022-01-12 09:30:00-05:00,470982.0100852051,-452391.20274438476,0.02715825390875848
2022-01-13 09:30:00-05:00,472156.8220358887,-452391.20274438476,0.0024943881624504005
2022-01-14 09:30:00-05:00,450618.8220358887,-452391.20274438476,-0.04561619994630284
2022-01-15 09:30:00-05:00,450618.8220358887,-452391.20274438476,0.0
2022-01-18 09:30:00-05:00,447779.6981345215,-452391.20274438476,-0.0063005000291378455
2022-01-19 09:30:00-05:00,444627.3468161621,-452391.20274438476,-0.007039960345438301
2022-01-20 09:30:00-05:00,436051.29725561524,-452391.20274438476,-0.019288173842561207
2022-01-21 09:30:00-05:00,420015.2724753418,-452391.20274438476,-0.036775546549682736
2022-01-22 09:30:00-05:00,420015.2724753418,-452391.20274438476,0.0
2022-01-24 09:30:00-05:00,393523.5348654785,-452391.20274438476,-0.06307327220206871
2022-01-25 09:30:00-05:00,395540.2724753418,-452391.20274438476,0.005124820833276589
2022-01-26 09:30:00-05:00,410538.55964575196,-452391.20274438476,0.03791848318389657
2022-01-27 09:30:00-05:00,405721.896376709,-452391.20274438476,-0.01173254778600874
2022-01-28 09:30:00-05:00,394796.2229147949,-452391.20274438476,-0.026928971690918235
2022-01-29 09:30:00-05:00,394796.2229147949,-452391.20274438476,0.0
2022-01-31 09:30:00-05:00,411556.6981345215,-452391.20274438476,0.04245348422024753
2022-02-01 09:30:00-05:00,430040.2229147949,-452391.20274438476,0.044911247621662875
2022-02-02 09:30:00-05:00,439477.79725561524,-452391.20274438476,0.021945794458138934
2022-02-03 09:30:00-05:00,430568.9211569824,-452391.20274438476,-0.02027150439513814
2022-02-04 09:30:00-05:00,421562.10920629883,-452391.20274438476,-0.020918397747987427
2022-02-05 09:30:00-05:00,421562.10920629883,-452391.20274438476,0.0
2022-02-07 09:30:00-05:00,427749.396376709,-452391.20274438476,0.014677047664600096
2022-02-08 09:30:00-05:00,422306.1587668457,-452391.20274438476,-0.012725295829686067
2022-02-09 09:30:00-05:00,438929.55964575196,-452391.20274438476,0.03936338728151023
2022-02-10 09:30:00-05:00,431332.5100852051,-452391.20274438476,-0.017308129274041684
2022-02-11 09:30:00-05:00,427553.5844260254,-452391.20274438476,-0.00876104993438409
2022-02-12 09:30:00-05:00,427553.5844260254,-452391.20274438476,0.0
2022-02-14 09:30:00-05:00,408972.18354711914,-452391.20274438476,-0.043459817800033385
2022-02-15 09:30:00-05:00,416432.1587668457,-452391.20274438476,0.018240788786719753
2022-02-16 09:30:00-05:00,416823.7229147949,-452391.20274438476,0.0009402831642704168
2022-02-17 09:30:00-05:00,415433.55964575196,-452391.20274438476,-0.0033351347167136502
2022-02-18 09:30:00-05:00,403900.91096411133,-452391.20274438476,-0.027760512875933063
2022-02-19 09:30:00-05:00,403900.91096411133,-452391.20274438476,0.0
2022-02-22 09:30:00-05:00,393249.44593725586,-452391.20274438476,-0.026371480572872308
2022-02-23 09:30:00-05:00,394757.0844260254,-452391.20274438476,0.0038337968542492273
2022-02-24 09:30:00-05:00,352385.93574438477,-452391.20274438476,-0.10733473914280234
2022-02-25 09:30:00-05:00,388785.1485739746,-452391.20274438476,0.10329360265953769
2022-02-26 09:30:00-05:00,388785.1485739746,-452391.20274438476,0.0
2022-02-28 09:30:00-05:00,393523.5348654785,-452391.20274438476,0.012187673085980455
2022-03-01 09:30:00-05:00,399417.13398657227,-452391.20274438476,0.014976484502021936
2022-03-02 09:30:00-05:00,394189.24769506836,-452391.20274438476,-0.013088788253334371
2022-03-03 09:30:00-05:00,410049.05964575196,-452391.20274438476,0.04023400446212122
2022-03-04 09:30:00-05:00,392975.29725561524,-452391.20274438476,-0.04163834055585203
2022-03-05 09:30:00-05:00,392975.29725561524,-452391.20274438476,0.0
2022-03-07 09:30:00-05:00,392583.67335424805,-452391.20274438476,-0.0009965611174599376
2022-03-08 09:30:00-05:00,369224.74769506836,-452391.20274438476,-0.05950050204482582
2022-03-09 09:30:00-05:00,380032.94593725586,-452391.20274438476,0.029272680961010877
2022-03-10 09:30:00-05:00,374902.93574438477,-452391.20274438476,-0.013498856474717491
2022-03-11 09:30:00-05:00,385867.74769506836,-452391.20274438476,0.029247068788385233
2022-03-12 09:30:00-05:00,385867.74769506836,-452391.20274438476,0.0
2022-03-14 09:30:00-04:00,369518.43574438477,-452391.20274438476,-0.04237024744447837
2022-03-15 09:30:00-04:00,389333.44593725586,-452391.20274438476,0.053623874416317774
2022-03-16 09:30:00-04:00,396578.0100852051,-452391.20274438476,0.018607608011968146
